OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
FENGYUN 1C DEB,1999-025EA,2021-02-09T15:52:31.825344,14.52886537,.0202496,98.9047,25.2758,243.1709,114.8652,0,U,29832,999,74575,.16712E-4,.23E-6,0
FENGYUN 1C DEB,1999-025EB,2021-02-09T06:53:19.648608,14.60002207,.0153621,99.0529,166.1618,313.8746,44.9845,0,U,29833,999,74641,.80188E-4,.386E-5,0
FENGYUN 1C DEB,1999-025EC,2021-02-09T12:43:37.737696,15.06705325,.0099109,98.2726,139.3771,314.9439,44.3778,0,U,29834,999,75436,.3266E-3,.5345E-4,0
FENGYUN 1C DEB,1999-025ED,2021-02-09T06:40:32.406240,14.41593946,.0171122,99.1032,43.0606,227.4717,143.2556,0,U,29835,999,74019,.15519E-4,.1E-7,0
FENGYUN 1C DEB,1999-025EE,2021-02-09T08:33:51.579072,14.44327648,.0177962,98.0725,177.5001,216.3092,199.6829,0,U,29836,999,37983,.64308E-4,.219E-5,0
FENGYUN 1C DEB,1999-025EJ,2021-02-09T11:34:25.587840,14.72886122,.0093819,98.9918,128.4561,9.0248,351.2615,0,U,29840,999,74602,.26395E-3,.1745E-4,0
FENGYUN 1C DEB,1999-025EK,2021-02-09T09:43:37.321248,14.39858232,.0218699,98.8791,269.7140,201.2656,333.3590,0,U,29841,999,73851,.30282E-4,.67E-6,0
FENGYUN 1C DEB,1999-025EL,2021-02-09T07:22:48.692928,14.42306997,.0143775,98.7386,65.4252,106.7569,22.2412,0,U,29842,999,73774,.15128E-3,.514E-5,0
FENGYUN 1C DEB,1999-025EM,2021-02-09T14:07:55.154784,14.24496572,.0203306,98.8913,169.9820,352.2334,69.0080,0,U,29843,999,73096,.38716E-4,.6E-6,0
FENGYUN 1C DEB,1999-025EN,2021-02-09T11:18:26.590176,14.25709789,.0182525,99.0843,220.9980,239.0901,119.2222,0,U,29844,999,73120,.77532E-4,.167E-5,0
